run_id,ticker,claim_id,agent,claim,predicted_quality,original_predicted_quality,manual_review_label,error_type,review_notes,reviewer,sample_hash
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:neutral_risk_analyst:risk_debate_state.neutral_history:claim:50,neutral_risk_analyst,"Patience has a cost, and you are understating it.",context_only,context_only,VALID_CONTEXT_ONLY,,"Rhetorical/idiomatic critique about opportunity cost, no concrete NVDA-specific content.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0d2ce199c5c7e3d30578bc176ea3edf928edbfc161c7e865d79f78561eb389f1
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:research_manager:investment_plan:claim:24,research_manager,The AMD competitive threat has been invoked at every product cycle for five years.,context_only,context_only,VALID_CONTEXT_ONLY,,"Real competitive-context observation with only implicit skepticism, not a crisp primary assertion.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0da243bbb683106201a34a3efd08a8200154f5bb1f91423c34dda487c968de42
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:conservative_risk_analyst:risk_debate_state.conservative_history:claim:61,conservative_risk_analyst,"A 2.21 Beta name in a rising-rate, geopolitically unsettled, sector-rotation environment is not where you want 8 to 10 percent of a growth portfolio deployed ahead of two binary events in the next two weeks.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_POSITION_SIZING_RISK_LANGUAGE,Explicit risk-based sizing caution ('is not where you want 8-10% deployed'); residual (idiom too narrow to safely generalize).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0effe4d6ed4885c4c34abf1beef2876dec874e62c6b08a3f3e80300ecae58c90
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:bear_researcher:investment_debate_state.bear_history:claim:44,bear_researcher,Microsoft has the Maia AI accelerator.,context_only,context_only,VALID_CONTEXT_ONLY,,Factual statement about a competitor's product.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0f371896186037254ae234f8e1ecac71fc9c61edfd6b31c9ea32ff3455b01231
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:aggressive_risk_analyst:risk_debate_state.aggressive_history:claim:24,aggressive_risk_analyst,"RSI is at 50, not overbought, not oversold, sitting right in the launch zone with maximum room to run.",context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_QUALITATIVE_BULLISH_CHARACTERIZATION,'maximum room to run' is a bullish technical idiom; residual (generic qualitative characterization).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0f86f7af9e81bd8ee6ec65ec19f5cbf51f4d502a461ce98020086e02d44efb7a
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:fundamental_agent:fundamentals_report:claim:21,fundamental_agent,Notable: NVDA went from $26.97B in annual revenue in FY2023 to $215.94B in FY2026 — an 8x revenue expansion in just three fiscal years.,analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_NOMINALIZED_STATE_CHANGE_TERM,'8x revenue expansion' -- expansion (noun); fixed.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,113d556dd813a60cdb6c09799a407a192768f8b0171d045d3b83db75acc0de9f
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:news_agent:news_report:claim:3,news_agent,This is the dominant macro backdrop for all equity valuation.,context_only,context_only,VALID_CONTEXT_ONLY,,"Abstract macro-framing statement, no specified direction.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,12703b79b916d3e22dc80c643f31a5cdb66e60a1ac4e3d2153feee4c2ff4e2bc
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:research_manager:investment_plan:claim:40,research_manager,The bull correctly notes the 200-SMA at $192.21 is rising and intact.,analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_RISE_FALL_VERB_FORMS,'is rising' -- rise/rising not covered by the prior increase-only forms; fixed.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,1341e3577c231f50b045114dab6f39c4076475b7ff037e0e874d0c0eafdccf6b
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:research_manager:investment_plan:claim:38,research_manager,"They are concrete, sunk-cost commitments that don't reverse on Meta's next earnings call.",context_only,context_only,VALID_CONTEXT_ONLY,,Describes capex-commitment durability without an explicit directional/risk term.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,149541f0869f4db84de68dad361dcbc48f0be2423c5c675da4e51d9a386da5c4
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:bull_researcher:investment_debate_state.bull_history:claim:26,bull_researcher,"The bears keep invoking ""AI spending fears"" as if hyperscalers are pulling back.",analytical,analytical,VALID_ANALYTICAL,,Describing a bearish narrative attributed to bears is itself analytically relevant framing (consistent with how attributed bullish/bearish theses are treated elsewhere in the control sample).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,002488c0b47f35fed5b358709d1ab6b7c3366b623f577d880bd6f8127ae20a4e
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:conservative_risk_analyst:risk_debate_state.conservative_history:claim:17,conservative_risk_analyst,"When you strip out unrealized gains on investment securities, the underlying operating cash generation, while still impressive, looks materially different than the headline number.",analytical,analytical,VALID_ANALYTICAL,,Explicit comparative claim about cash-flow quality after adjustment.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0025bcbac1dfaa6e80ca5e4b24e9783e486b22a45d4bd198ec316a59d6f86358
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:fundamental_agent:fundamentals_report:claim:29,fundamental_agent,Inventory build: Rising inventory from $11.33B (Apr-25) to $25.80B (Apr-26) shows NVDA aggressively building supply chain to meet explosive AI chip demand — a positive demand signal.,analytical,analytical,VALID_ANALYTICAL,,Explicit 'positive demand signal' characterization.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,00fd25360c10612f3191acfee55d8dc818d8a4231ea59cf9f3a9fa42380e4b82
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:portfolio_manager:final_trade_decision:claim:15,portfolio_manager,"The neutral analyst's most sophisticated framing — that moat erosion is gradual and asymmetric across workloads, showing up in financials with a multi-quarter lag — actually supports the near-term bull case: even if AMD's MI400 wins specific inference workloads, the financial impact takes quarters to appear in NVDA's income statement, while the stock will recover from any sentiment-driven dip well before the actuals confirm it.",analytical,analytical,VALID_ANALYTICAL,,Explicit bull-case support claim plus 'recover' (state-change term).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0208f477350cbbecd4cbbef598c3491a0fa2738baeb32f03c8e48da5d9163d05
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:bear_researcher:investment_debate_state.bear_history:claim:30,bear_researcher,Second — what growth rate is already embedded in the price?,analytical,analytical,SHOULD_BE_NON_SUBSTANTIVE,BARE_QUESTION_NO_ASSERTION,"A bare rhetorical question asserts no fact on its own; low-confidence residual finding, plausibly direction-field-driven rather than a text-vocabulary gap (see is_claim_eligible's documented, already-accepted direction-field tradeoff).",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,028d6a8d23ab6a0581b8fe7bd1b95db230fcd7b8631484b94417e9f85242a49e
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:neutral_risk_analyst:risk_debate_state.neutral_history:claim:1,neutral_risk_analyst,"Neutral Analyst: Let me step into this debate and challenge both of you directly, because I think the aggressive analyst is being too dismissive of real risks and the conservative analyst is being too dismissive of real opportunity cost.",analytical,analytical,SHOULD_BE_NON_SUBSTANTIVE,BOILERPLATE_META_COMMENTARY,'Let me step into this debate ... because ...' -- same generic-connective pattern as the context-only sample's [13]; fixed by the has_any_substance trim.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,02d73bb3ea2b070063bb1c435fe0fb0333eafc8c078c9c0b1ceb0ffb6ecb8ac3
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:fundamental_agent:fundamentals_report:claim:45,fundamental_agent,Gross margins nearing 75% in Q1 FY2027 confirm that Blackwell-generation products are commanding premium pricing with minimal incremental cost of goods sold.,analytical,analytical,VALID_ANALYTICAL,,Explicit pricing-power claim ('commanding premium pricing').,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,03ee861519f8a1fac5ed1b8889e089e17d467b2fd70fd898f64c1f5f05790c4f
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:fundamental_agent:fundamentals_report:claim:15,fundamental_agent,Beta of 2.21 reflects high volatility and sensitivity to macro/tech market moves — traders should factor this into risk-sizing.,analytical,analytical,VALID_ANALYTICAL,,Explicit risk-sizing content ('risk' term present).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,042c0b9a9c140388bbad8138c3e95bee9307e14a7d22d520f11c6619df2623bf
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:sentiment_agent:sentiment_report:claim:46,sentiment_agent,This is sophisticated technical framing — not unambiguously bullish or bearish but implies a potentially volatile equilibrium.,analytical,analytical,VALID_ANALYTICAL,,Explicit forecast content ('implies a potentially volatile equilibrium') despite disclaiming simple bullish/bearish direction.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,04f4323e08e6f05309cd5695c335e126ee5577d858cd3f2c054ebee4a7098dbe
4ca7dafa-6ac1-4d94-add0-f6f93b1af150,NVDA,4ca7dafa-6ac1-4d94-add0-f6f93b1af150:sentiment_agent:sentiment_report:claim:3,sentiment_agent,"The news flow this week is dominated by two overlapping bearish-leaning narratives for NVDA specifically, set against a broader AI-spending anxiety backdrop:",analytical,analytical,VALID_ANALYTICAL,,"'bearish-leaning' is a literal DIRECTIONAL_TERMS match, asserted (not negated).",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0651ed081736eae0502b8d52f4e14219f1ebda8a27d43c22ed305664ea253797
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bull_researcher:investment_debate_state.bull_history:claim:16,bull_researcher,Gross margins reached 78.4%.,context_only,context_only,VALID_CONTEXT_ONLY,,Plain metric report ('reached 78.4%'); thin evidence of directional movement on its own.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0061a4600c04f9ea960a9f4c9747ef82d3c665be9211b1a0548b46dd14c2bc40
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:neutral_risk_analyst:risk_debate_state.neutral_history:claim:32,neutral_risk_analyst,You are discarding the execution window based on one data point.,context_only,context_only,VALID_CONTEXT_ONLY,,Meta-critique of over-reliance on one data point.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,015e2e5c4f48cc2dc523f352c57b9bf2de243a05e6229c8bb48a08d500dfb21c
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:sentiment_agent:sentiment_report:claim:27,sentiment_agent,"@Stocksoracleguy warns of a ""bear trap set for next week"" even as the stock is green on a red tape day.",context_only,context_only,VALID_CONTEXT_ONLY,,"Quoted social sentiment with real content, correctly reported as such.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,02b13c1ac7a1c28028a048c343f37a07058127fcdf7273b7d191afe2aa159117
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:news_agent:news_report:claim:17,news_agent,"The week also saw an escalation of US-Iran tensions, with airstrikes continuing against Iran and Iran warning of a potential Red Sea chokepoint blockade.",context_only,context_only,VALID_CONTEXT_ONLY,,"Real macro/geopolitical news fact, not directly about SNDK's fundamentals.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0337f2129a869070ee63a5ea91bedc3f767b6dc3936837a1060e3e2c342343bb
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:conservative_risk_analyst:risk_debate_state.conservative_history:claim:5,conservative_risk_analyst,"This is the lowest-regret, highest-protection move available.",context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_RISK_MANAGEMENT_CHARACTERIZATION,"'lowest-regret, highest-protection move' is real risk-management framing; residual (compound-adjective idiom too narrow to safely generalize).",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,034d0e66365592cbe46642cba58c2e423bdfb413f6cca9b7baf40b0093abffa8
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:aggressive_risk_analyst:risk_debate_state.aggressive_history:claim:49,aggressive_risk_analyst,"When you combine overhead supply from underwater VWMA holders with a dense resistance cluster at $1,664 to $1,745 from the converging 10 EMA, 50 SMA, and VWMA, you have a technical setup where bounces are selling opportunities, not buying opportunities.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_QUALITATIVE_BEARISH_CHARACTERIZATION,"'bounces are selling opportunities, not buying opportunities' explicit bearish framing; fixed by adding these phrases to DIRECTIONAL_TERMS.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,045c1937f4799e675e618954068998053e21bf5035d4be6e54abd62068f67a41
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:news_agent:news_report:claim:1,news_agent,"Analysis Date: July 17, 2026 | Technology / Computer Hardware / NAND Flash Memory",context_only,context_only,SHOULD_BE_NON_SUBSTANTIVE,BARE_SECTION_HEADING_OR_METADATA,"'Analysis Date: ... | Technology / Computer Hardware / NAND Flash Memory' is a report metadata/header line, not a sentence; residual (pipe-delimited header shape not covered by the colon-based bare-heading rule, since it also contains a date's digits).",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,06e8092210b8fbc3653818921082a9a34362b2a0953f34490cb7eec7f50de9e4
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bull_researcher:investment_debate_state.bull_history:claim:23,bull_researcher,Let me hit you with a fact the bear completely ignored: SNDK paid down nearly $2 billion in debt in 12 months.,analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_DEBT_PAYDOWN_LANGUAGE,'paid down nearly $2 billion in debt' is a real deleveraging/balance-sheet-improvement claim; fixed by adding 'paid down debt'/'debt paydown'.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,095fa784ee7218acbaae879bc165ae11e2c90b444fc6bac274204da72b5a806a
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:neutral_risk_analyst:risk_debate_state.neutral_history:claim:2,neutral_risk_analyst,"Let me start with the Aggressive Analyst, because I want to challenge something that has gone largely unexamined in your framing.",non_substantive,context_only,SHOULD_BE_NON_SUBSTANTIVE,BOILERPLATE_META_COMMENTARY,"'Let me start with the Aggressive Analyst, because ...' -- same generic-connective pattern; fixed by the has_any_substance trim.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,09c74c74d51a863292b7a2d881fcfd6540d308f896c519ee7a4bfde676f4202b
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:sentiment_agent:sentiment_report:claim:24,sentiment_agent,"@buysellrepeatreboot describes shorting at $1,500 as ""another simple short.""",context_only,context_only,VALID_CONTEXT_ONLY,,"Quoted social sentiment, real content.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0a3e6ee98f8cf44a2f23399028fd4901a086ec1dcc3c6c75ab721f8955f52979
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:fundamental_agent:fundamentals_report:claim:21,fundamental_agent,"Inventory Build: Inventory rose to $2,238M — up from $1,970M sequentially.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_RISE_FALL_VERB_FORMS,"'rose to $2,238M ... up from $1,970M' -- rose/up-from-figure; fixed by rise/rising forms and the up/down-near-figure pattern's 'from' connector.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0a74fdca9d5d7573c4be1a24a754c6018a69ae1137df569b0ff16e90b1a481af
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:portfolio_manager:final_trade_decision:claim:10,portfolio_manager,"The dense resistance cluster at $1,664–$1,745 from converging moving averages means bounces are selling opportunities for motivated underwater holders, not accumulation zones.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_QUALITATIVE_BEARISH_CHARACTERIZATION,'selling opportunities ... not accumulation zones'; fixed by the same DIRECTIONAL_TERMS addition as item 5.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0a8f9a29c7da6d58e7d73dca087e7bdec3e5bc26b4c7b57e0f68c2c22afe4ed5
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:aggressive_risk_analyst:risk_debate_state.aggressive_history:claim:13,aggressive_risk_analyst,"The MACD is at its most negative reading in the entire 30-day lookback window at negative 63.86, and the histogram at negative 74.11 is widening, not narrowing.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_WIDENING_NARROWING_TERM,"'widening, not narrowing' plus a superlative extreme-reading claim; fixed by adding 'widening'/'narrowing' to STATE_OR_CHANGE_TERMS.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0af69aa88abcb394ed3a9c897b40e38bfd35bb7293237c8b9356aaf205cbd5fb
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:market_agent:market_report:claim:16,market_agent,"> ⚠️ Key Signal: Price ($1,417.82) is trading below both the 10 EMA ($1,664.22) and the 50 SMA ($1,725.56).",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_TRADING_ABOVE_BELOW_LANGUAGE,'trading below both the 10 EMA and the 50 SMA' is a clear technical-signal idiom; fixed by adding 'trading above'/'trading below'.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0afa0f8008ba82bccd84bebb03c201e1a2cccc44a2bb1bc110464326ce1966cd
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bear_researcher:investment_debate_state.bear_history:claim:17,bear_researcher,"And NAND, unlike HBM or advanced logic, remains a commodity where supply discipline eventually breaks.",context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_FORWARD_LOOKING_SCENARIO_LANGUAGE,'supply discipline eventually breaks' is a forward-looking risk scenario; residual (idiom too narrow to safely generalize).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0b2ccc494fbae9b20f03661604495b650296d3530466a0a8ceefb66d92860e7e
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:aggressive_risk_analyst:risk_debate_state.aggressive_history:claim:46,aggressive_risk_analyst,Three consecutive sessions of institutional distribution volume.,analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_DISTRIBUTION_ACCUMULATION_TECHNICAL_TERM,'institutional distribution volume' is a bearish technical-analysis term; fixed by adding 'distribution volume' to RISK_TERMS.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0c9743ce6b7a7198a9c4dfdfd54c9031b17cd131b20ac4c28cb820861c6975f8
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:sentiment_agent:sentiment_report:claim:2,sentiment_agent,The news flow presents a sharply bifurcated picture for SNDK during the week.,context_only,context_only,VALID_CONTEXT_ONLY,,"Vague/abstract 'bifurcated' (mixed) characterization, not clearly directional.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0d008c367a3aa296aef9904fe38de6aa1d3fc8f978517742e823ca172878298c
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:portfolio_manager:final_trade_decision:claim:18,portfolio_manager,"The company posted net losses of $2.1B (FY2023), $672M (FY2024), and $1.6B (FY2025) — three consecutive years of destruction at comparable revenue levels.",context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_QUALITATIVE_BEARISH_CHARACTERIZATION,'three consecutive years of destruction' is strong negative characterization; residual (generic qualitative adjective).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0d9a1a3c6742debbcccc3a7144232a21ae0aee923d3b3933481b335ba71a98ea
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bull_researcher:investment_debate_state.bull_history:claim:42,bull_researcher,"And here's the critical context: this selloff is sector-wide, not SNDK-specific.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_SELLOFF_RALLY_TERM,'this selloff' -- selloff was already in the legacy substantive-signal vocabulary but not the formal RISK_TERMS/DIRECTIONAL_TERMS lists; fixed by adding it there.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0ea9349e5bf765b078c9b3ee58b4f99c9ccebb558429f2fe3ea48c7312901888
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:conservative_risk_analyst:risk_debate_state.conservative_history:claim:10,conservative_risk_analyst,"Before we commit to that hedge structure, we need a precise cost analysis of what those puts actually cost at current implied volatility levels.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_NOMINALIZED_STATE_CHANGE_TERM,'implied volatility levels'; fixed by adding 'volatility'/'volatile' to RISK_TERMS.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0edda4a45f2763fec765ebc10e26575028276348e76d163dd663e9c3ae7f923b
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bear_researcher:investment_debate_state.bear_history:claim:12,bear_researcher,That's more than double the already-extraordinary Q1 print.,analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_BARE_MULTIPLE_MAGNITUDE_LANGUAGE,'more than double the already-extraordinary Q1 print' is a clear magnitude claim; fixed by adding 'more than double' to STATE_OR_CHANGE_TERMS.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0f43ab2aefceaa450e6bae5f29876dea7cd56d3e5e7811f4f495697b5312abbb
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bull_researcher:investment_debate_state.bull_history:claim:48,bull_researcher,These are completely different parts of the AI value chain.,context_only,context_only,VALID_CONTEXT_ONLY,,"Comparative differentiation claim ('completely different parts of the value chain'), abstract, no explicit direction.",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,0fcb7f356ebfb23049eecc881298dda399e597bb4be083a03d90af2743f140b1
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:sentiment_agent:sentiment_report:claim:56,sentiment_agent,Memory chip sector leading the SOX recovery off lows on Friday,analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_NOMINALIZED_STATE_CHANGE_TERM,'SOX recovery off lows' -- recovery (noun); fixed.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,124a3ad9955c12b4a4c557bbd3355fb516d8ccfd10c5a9b513840fd4b841e9cf
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:news_agent:news_report:claim:12,news_agent,"Applied Materials -4.7%, Corning -3%",context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_BARE_NEGATIVE_PERCENTAGE,Bare '-4.7%'/'-3%' peer moves; residual (decided not to add a bare negative-percentage pattern given limited marginal value).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,14b705259db3e4013f20d3a2221b07d32b6465f55c5fd6000fb22a16829765da
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:conservative_risk_analyst:risk_debate_state.conservative_history:claim:51,conservative_risk_analyst,"The Kioxia joint venture manufacturing concentration in Japan is described as an unpriced structural vulnerability, and I agree with that characterization.",analytical,context_only,SHOULD_BE_ANALYTICAL,MISSED_NOMINALIZED_RISK_TERM,'unpriced structural vulnerability' -- vulnerability (noun); fixed by adding it to RISK_TERMS.,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,14b983175ee943152c01fabb417303e8261ead9a84101c5b098e523fa37ba4fe
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:aggressive_risk_analyst:risk_debate_state.aggressive_history:claim:6,aggressive_risk_analyst,"Three point seven billion in cash, minimal debt, extraordinary liquidity.",context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_QUALITATIVE_BULLISH_CHARACTERIZATION,'extraordinary liquidity'; residual (generic qualitative adjective).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,14ba72ac48e64fb9312707a2b61b7b5dff98091e0bb321d1b8a857ba8c8968d2
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:fundamental_agent:fundamentals_report:claim:44,fundamental_agent,The forward P/E of 6.6x suggests the market is pricing in continued elevated earnings.,context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_ELEVATED_PHRASING_VARIANT,"'continued elevated earnings' -- a phrasing variant of the existing 'remains elevated' fixed phrase; residual (bare 'elevated' deliberately not added, over-triggering risk).",CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,1558cac9292c54cd9b24616d68fe2dddb12e4ad32d38ead794671f306636c699
8d21c047-fc0a-4d94-957d-3787f353a544,SNDK,8d21c047-fc0a-4d94-957d-3787f353a544:bear_researcher:investment_debate_state.bear_history:claim:44,bear_researcher,First: This balance sheet transformation didn't happen in a vacuum — it happened because NAND prices went vertical and generated $3 billion in quarterly cash flow.,context_only,context_only,SHOULD_BE_ANALYTICAL,MISSED_IDIOMATIC_PRICE_SURGE_LANGUAGE,'NAND prices went vertical'; residual (idiom too narrow to safely generalize).,CODEX_INTERNAL_MANUAL_REVIEW_NOT_INDEPENDENT,15b4cbbdeaed9a6f6f6bde3cea40de2ceeb5120b69049462e3c3ceb04724edc8
